====== GPT-2 Fine-Tuning Log ======

Step	Epoch	Metrics
7300	4.922454484153742	{'loss': 2.5799, 'grad_norm': 11.888879776000977, 'learning_rate': 1.5643964935940663e-07, 'epoch': 4.922454484153742}
7310	4.929197572488199	{'loss': 2.4852, 'grad_norm': 8.784919738769531, 'learning_rate': 1.4295347269049225e-07, 'epoch': 4.929197572488199}
7320	4.935940660822657	{'loss': 2.4515, 'grad_norm': 9.996505737304688, 'learning_rate': 1.294672960215779e-07, 'epoch': 4.935940660822657}
7330	4.942683749157114	{'loss': 2.2874, 'grad_norm': 8.712529182434082, 'learning_rate': 1.1598111935266352e-07, 'epoch': 4.942683749157114}
7340	4.949426837491571	{'loss': 2.5227, 'grad_norm': 10.104866027832031, 'learning_rate': 1.0249494268374917e-07, 'epoch': 4.949426837491571}
7350	4.956169925826028	{'loss': 2.4726, 'grad_norm': 8.879992485046387, 'learning_rate': 8.90087660148348e-08, 'epoch': 4.956169925826028}
7360	4.962913014160486	{'loss': 2.6395, 'grad_norm': 8.073708534240723, 'learning_rate': 7.552258934592045e-08, 'epoch': 4.962913014160486}
7370	4.969656102494943	{'loss': 2.3419, 'grad_norm': 9.134683609008789, 'learning_rate': 6.203641267700608e-08, 'epoch': 4.969656102494943}
7380	4.9763991908294	{'loss': 2.4098, 'grad_norm': 8.284472465515137, 'learning_rate': 4.855023600809171e-08, 'epoch': 4.9763991908294}
7390	4.983142279163857	{'loss': 2.4479, 'grad_norm': 8.597502708435059, 'learning_rate': 3.506405933917734e-08, 'epoch': 4.983142279163857}
7400	4.989885367498315	{'loss': 2.3204, 'grad_norm': 8.05244255065918, 'learning_rate': 2.1577882670262983e-08, 'epoch': 4.989885367498315}
7410	4.996628455832772	{'loss': 2.5338, 'grad_norm': 8.942038536071777, 'learning_rate': 8.091706001348618e-09, 'epoch': 4.996628455832772}
7415	5.0	{'train_runtime': 7704.7988, 'train_samples_per_second': 48.1, 'train_steps_per_second': 0.962, 'total_flos': 9.68365780463616e+16, 'train_loss': 2.886399783432202, 'epoch': 5.0}
7415	5.0	{'eval_loss': 2.3571949005126953, 'eval_exact_match': 33.431788812996125, 'eval_f1': 43.61827500945632, 'eval_runtime': 50.2366, 'eval_samples_per_second': 107.83, 'eval_steps_per_second': 2.17, 'epoch': 5.0}

====== Final Evaluation Results ======
F1 Score: 43.6183
Exact Match: 33.4318
